TruckName,Cal Version,Date,numDate,abs_time,Active Fault Code,Time Fault First Occurred,numTimeFCActive,ECM Run Time(s),TruckID
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,123,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,141,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,272,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,451,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,483,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,1117,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,1239,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,1683,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,1881,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,1923,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,1928,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,1977,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,2182,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,2272,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,2274,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,2367,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,2374,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,2375,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3134,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3137,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3224,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3258,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3261,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3425,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3558,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3563,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3567,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3572,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,3577,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,9.30.0.4,10/18/2013,735525,735525.278,4156,06:41.8,735965.28,8894927.4,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.21,285,29:02.9,735966.21,1659955,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.553,1881,37:17.3,735966.55,1660449.4,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.922,2222,46:08.3,735966.92,1669985.4,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.055,2771,01:19.4,735965.05,1656512.2,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.553,3134,37:17.3,735966.55,1660449.4,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.055,3232,01:19.4,735965.05,1656512.2,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.553,3567,37:17.3,735966.55,1660449.4,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.055,3911,01:19.4,735965.05,1656512.2,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.055,4151,01:19.4,735965.05,1656512.2,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.055,4152,01:19.4,735965.05,1656512.2,148
QV_BasinDisposal_7510_0796,8.10.0.8,11/13/2013,735551,735551.21,4584,29:02.9,735966.21,1659955,148
QV_BasinDisposal_7510_0796,9.40.0.2,11/14/2013,735552,735552.965,2182,23:10.7,735965.97,1676688.2,148
QV_BasinDisposal_7510_0796,9.40.0.2,11/14/2013,735552,735552.965,2367,23:10.7,735965.97,1676688.2,148
QV_BasinDisposal_7510_0796,9.40.0.2,11/14/2013,735552,735552.236,3568,05:40.3,735965.24,1685617.8,148
QV_BasinDisposal_7510_0796,9.40.0.2,11/15/2013,735553,735553,3568,00:00.3,735965,1692276,148
QV_BasinDisposal_7510_0796,9.40.0.2,11/18/2013,735556,735556.214,3567,05:08.3,735965.21,1757826.6,148
QV_BasinDisposal_7510_0796,9.40.0.2,11/18/2013,735556,735556.658,3568,39:48.6,735966.66,1749109,148
QV_BasinDisposal_7510_0796,9.40.0.2,11/18/2013,735556,735556.16,4166,51:51.8,735967.16,1764516.4,148
QV_BasinDisposal_7510_0796,9.40.0.2,1/2/2014,735601,735601.06,418,49:27.2,735967.06,2663093.6,148
QV_BasinDisposal_7510_0796,9.40.0.2,1/3/2014,735602,735602.616,418,14:47.1,735965.62,2698655,148
QV_BasinDisposal_7510_0796,9.40.0.2,1/6/2014,735605,735605.072,285,49:43.2,735967.07,2701723.8,148
QV_BasinDisposal_7510_0796,9.40.0.2,1/6/2014,735605,735605.934,2222,46:25.3,735966.93,2701588.4,148
QV_BasinDisposal_7510_0796,9.40.0.12,1/9/2014,735608,735608,418,00:00.7,735965,2777373.4,148
QV_BasinDisposal_7510_0796,9.40.0.12,1/10/2014,735609,735609.332,418,31:58.5,735966.33,2842547.8,148
QV_BasinDisposal_7510_0796,9.40.0.12,1/14/2014,735613,735613.419,418,10:03.8,735965.42,2877827.4,148
QV_BasinDisposal_7510_0796,9.40.0.12,1/15/2014,735614,735614.617,418,14:49.0,735965.62,2909969.4,148
QV_CentralRefrigerated_0868_2831,9.40.0.2,12/2/2013,735570,735570.767,784,42:24.5,735966.77,6090844.6,152
QV_CentralRefrigerated_0868_2831,9.40.0.2,12/3/2013,735571,735571.583,784,38:00.8,735966.58,6160367.8,152
QV_CentralRefrigerated_0868_2831,9.40.0.2,1/1/2014,735600,735600.392,784,33:25.3,735966.39,7601135.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,1/18/2014,735617,735617.085,784,50:03.9,735967.09,8164324.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/9/2014,735759,735759.094,784,26:16.4,735966.09,11497371.6,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/14/2014,735764,735764.396,784,57:30.5,735967.4,11741745,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/21/2014,735771,735771.027,4612,24:39.1,735966.03,12071374.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/23/2014,735773,735773.001,784,24:02.4,735966,12216325.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/24/2014,735774,735774.163,784,03:54.5,735965.16,12218717.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/24/2014,735774,735774.024,2387,00:34.6,735965.02,12232002.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/26/2014,735776,735776.46,784,11:03.2,735965.46,12342499.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/27/2014,735777,735777.003,784,00:04.3,735965,12352639.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/28/2014,735778,735778.485,784,35:39.5,735966.49,12444884.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,6/29/2014,735779,735779.374,784,56:58.1,735967.37,12494736.8,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,7/23/2014,735803,735803.348,4612,56:21.9,735967.35,13096272,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,7/27/2014,735807,735807.023,2771,00:33.4,735965.02,13396769.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,7/27/2014,735807,735807.023,3232,00:33.4,735965.02,13396769.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,7/29/2014,735809,735809.955,784,46:55.1,735966.95,13554993.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,8/15/2014,735826,735826.192,1881,04:37.0,735965.19,13615395.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,8/15/2014,735826,735826.233,3134,05:36.9,735965.23,13615455.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,8/15/2014,735826,735826.192,4151,04:37.0,735965.19,13615395.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,8/20/2014,735831,735831.828,3868,19:52.8,735965.83,,152
QV_CentralRefrigerated_0868_2831,9.40.0.12,8/20/2014,735831,735831.828,5325,19:52.8,735965.83,,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,8/21/2014,735832,735832.847,3868,20:20.6,735965.85,13621069.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,8/21/2014,735832,735832.847,5325,20:20.6,735965.85,13621069.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,9/5/2014,735847,735847.322,784,55:44.2,735967.32,13772096.8,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,9/6/2014,735848,735848.819,4612,43:40.4,735966.82,13861057.8,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,9/14/2014,735856,735856.489,4612,11:44.6,735965.49,14171852.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,9/15/2014,735857,735857.86,4612,20:39.0,735965.86,14255215.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,9/23/2014,735865,735865.109,4612,26:37.2,735966.11,14631755.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,10/1/2014,735873,735873.91,4612,45:50.8,735966.91,14713710.8,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,10/2/2014,735874,735874.201,4612,04:50.1,735965.2,14717869.8,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,10/7/2014,735879,735879.212,4612,53:05.2,735967.21,14926908.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,10/9/2014,735881,735881.874,4612,20:58.4,735965.87,15004829.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,10/13/2014,735885,735885.374,4612,32:59.0,735966.37,15180470.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,10/14/2014,735886,735886.09,4612,02:10.7,735965.09,15183861.6,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,10/26/2014,735898,735898.773,2387,18:33.0,735965.77,15715370.6,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,10/26/2014,735898,735898.542,4612,13:01.6,735965.54,15703295,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,11/4/2014,735907,735907.974,4612,47:23.6,735966.97,15840556.6,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,11/13/2014,735916,735916.801,3559,19:14.3,735965.8,16172978.6,152
QV_CentralRefrigerated_0868_2831,9.40.0.22,11/13/2014,735916,735916.801,3714,19:13.5,735965.8,16176577.6,152
QV_CentralRefrigerated_0868_2831,9.40.0.24,12/10/2014,735943,735943.016,4612,48:23.4,735967.02,17032024,152
QV_CentralRefrigerated_0868_2831,9.40.0.24,12/16/2014,735949,735949.766,4612,18:23.7,735965.77,17259560,152
QV_CentralRefrigerated_0868_2831,9.40.0.24,1/6/2015,735970,735970.076,2387,49:49.5,735967.08,18400497.2,152
QV_CentralRefrigerated_0868_2831,9.40.0.24,1/20/2015,735984,735984.959,2198,47:01.8,735966.96,19171755,152
QV_CentralRefrigerated_0868_2831,9.40.0.24,1/25/2015,735989,735989.445,2387,10:41.8,735965.45,19503728.4,152
QV_CentralRefrigerated_0868_2831,9.40.0.24,2/7/2015,736002,736002.076,2387,25:49.1,735966.08,20442177.8,152
QV_Crowley_9922_1322,9.40.0.12,1/3/2014,735602,735602.267,4154,06:24.8,735965.27,1616831.6,167
QV_Crowley_9922_1322,9.40.0.12,1/6/2014,735605,735605.122,4154,50:55.9,735967.12,1905449.8,167
QV_Crowley_9922_1322,9.40.0.12,1/7/2014,735606,735606,4154,00:00.7,735965,1909594.4,167
QV_Crowley_9922_1322,9.40.0.12,1/7/2014,735606,735606.179,4612,52:18.7,735967.18,1924882.2,167
QV_Crowley_9922_1322,9.40.0.12,1/8/2014,735607,735607,4154,00:00.2,735965,1961340.4,167
QV_Crowley_9922_1322,9.40.0.12,1/9/2014,735608,735608.001,4154,00:01.0,735965,2010514.6,167
QV_Crowley_9922_1322,9.40.0.12,1/11/2014,735610,735610.135,4154,27:14.4,735966.13,2019530,167
QV_Crowley_9922_1322,9.40.0.12,1/12/2014,735611,735611,4154,00:00.3,735965,2038199.4,167
QV_Crowley_9922_1322,9.40.0.12,1/13/2014,735612,735612,4154,00:00.3,735965,2124591.4,167
QV_Crowley_9922_1322,9.40.0.12,1/13/2014,735612,735612.786,4612,42:52.6,735966.79,2195556.4,167
QV_Crowley_9922_1322,9.40.0.12,1/14/2014,735613,735613,4154,00:00.4,735965,2209790.6,167
QV_Crowley_9922_1322,9.40.0.12,1/15/2014,735614,735614.838,4154,44:07.8,735966.84,2377975.6,167
QV_Crowley_9922_1322,9.40.0.12,1/15/2014,735614,735614.028,4612,24:41.5,735966.03,2366056.8,167
QV_Crowley_9922_1322,9.40.0.12,1/16/2014,735615,735615.064,4154,25:32.2,735966.06,2379409.8,167
QV_Crowley_9922_1322,9.40.0.12,1/17/2014,735616,735616,4154,00:00.0,735965,2464269,167
QV_Crowley_9922_1322,9.40.0.12,1/18/2014,735617,735617.481,4154,35:32.4,735966.48,2470649.6,167
QV_Crowley_9922_1322,9.40.0.12,1/20/2014,735619,735619.155,4154,27:43.2,735966.15,2474345.6,167
QV_Crowley_9922_1322,9.40.0.12,1/21/2014,735620,735620,4154,00:00.9,735965,2507404.4,167
QV_Crowley_9922_1322,9.40.0.12,1/22/2014,735621,735621,4154,00:00.5,735965,,167
QV_Crowley_9922_1322,9.40.0.12,1/22/2014,735621,735621.924,5583,22:11.0,735965.92,2640734.4,167
QV_Crowley_9922_1322,9.40.0.12,1/23/2014,735622,735622,5583,00:00.8,735965,2679000.4,167
QV_Crowley_9922_1322,9.40.0.12,1/24/2014,735623,735623.109,418,26:37.3,735966.11,2783354.4,167
QV_Crowley_9922_1322,9.40.0.12,1/24/2014,735623,735623,4154,00:00.1,735965,2763759.4,167
QV_Crowley_9922_1322,9.40.0.12,1/24/2014,735623,735623,5583,00:00.1,735965,2763759.4,167
QV_Crowley_9922_1322,9.40.0.12,1/25/2014,735624,735624.925,4154,22:12.3,735965.93,2846820.2,167
QV_Crowley_9922_1322,9.40.0.12,1/26/2014,735625,735625.369,418,32:52.5,735966.37,2855893.8,167
QV_Crowley_9922_1322,9.40.0.12,1/26/2014,735625,735625.587,4154,14:05.9,735965.59,2847567.8,167
QV_Crowley_9922_1322,9.40.0.12,1/27/2014,735626,735626.259,4154,30:13.2,735966.26,2861512.4,167
QV_Crowley_9922_1322,9.40.0.12,1/28/2014,735627,735627,4154,00:00.0,735965,2892601.8,167
QV_Crowley_9922_1322,9.40.0.12,1/30/2014,735629,735629.444,418,34:39.1,735966.44,3139457.6,167
QV_Crowley_9922_1322,9.40.0.12,2/1/2014,735631,735631.324,418,07:46.9,735965.32,3238637.6,167
QV_Crowley_9922_1322,9.40.0.12,2/1/2014,735631,735631.533,3497,36:48.2,735966.53,3308772.6,167
QV_Crowley_9922_1322,9.40.0.12,2/1/2014,735631,735631.89,4154,21:21.0,735965.89,3311204.4,167
QV_Crowley_9922_1322,9.40.0.12,2/2/2014,735632,735632.28,4154,30:43.5,735966.28,,167
QV_Crowley_9922_1322,9.40.0.12,2/3/2014,735633,735633.876,418,21:02.7,735965.88,3314693.6,167
QV_Crowley_9922_1322,9.40.0.12,2/3/2014,735633,735633.977,4154,47:27.5,735966.98,3312678.6,167
QV_Crowley_9922_1322,9.40.0.12,2/3/2014,735633,735633.044,4612,25:03.7,735966.04,3325733.6,167
QV_Crowley_9922_1322,9.40.0.12,2/4/2014,735634,735634,4154,00:00.1,735965,,167
QV_Crowley_9922_1322,9.40.0.12,2/7/2014,735637,735637.258,4612,54:12.0,735967.26,3611576.4,167
QV_Crowley_9922_1322,9.40.0.12,2/8/2014,735638,735638.423,4154,10:09.8,735965.42,3763911.6,167
QV_Crowley_9922_1322,9.40.0.12,2/9/2014,735639,735639.968,4154,47:14.6,735966.97,3766124.2,167
QV_Crowley_9922_1322,9.40.0.12,2/10/2014,735640,735640.284,4154,54:49.5,735967.28,3769913.4,167
QV_Crowley_9922_1322,9.40.0.12,2/11/2014,735641,735641,4154,00:00.6,735965,3806221.4,167
QV_Crowley_9922_1322,9.40.0.12,2/12/2014,735642,735642,4154,00:00.1,735965,3892613.6,167
QV_Crowley_9922_1322,9.40.0.12,2/13/2014,735643,735643,4154,00:00.0,735965,3979006.2,167
QV_Crowley_9922_1322,9.40.0.12,2/14/2014,735644,735644,4154,00:00.3,735965,4065399,167
QV_Crowley_9922_1322,9.40.0.12,2/15/2014,735645,735645,4154,00:00.3,735965,4150144.2,167
QV_Crowley_9922_1322,9.40.0.12,2/15/2014,735645,735645.769,5325,18:27.9,735965.77,4179842.2,167
QV_Crowley_9922_1322,9.41.0.12,3/3/2014,735661,735661.325,2448,55:48.0,735967.33,4968712.2,167
QV_Crowley_9922_1322,9.41.0.12,3/8/2014,735666,735666.406,3497,57:45.8,735967.41,5286984.2,167
QV_Crowley_9922_1322,9.41.0.12,3/8/2014,735666,735666.907,3498,45:46.4,735966.91,5293464.2,167
QV_Crowley_9922_1322,9.41.0.12,3/17/2014,735675,735675.104,132,26:30.0,735966.1,5678431.6,167
QV_Crowley_9922_1322,9.41.0.12,3/17/2014,735675,735675.104,1241,26:30.0,735966.1,5678431.6,167
QV_Crowley_9922_1322,9.41.0.12,3/17/2014,735675,735675.104,2222,26:30.0,735966.1,5678431.6,167
QV_Crowley_9922_1322,9.40.1.13,3/20/2014,735678,735678.7,2646,40:48.5,735966.7,5945723.2,167
QV_Crowley_9922_1322,9.40.1.13,3/20/2014,735678,735678.659,2963,39:49.5,735966.66,5945664.2,167
QV_Crowley_9922_1322,9.40.1.13,3/21/2014,735679,735679.602,4612,14:27.9,735965.6,5998051.8,167
QV_Crowley_9922_1322,9.40.1.13,3/21/2014,735679,735679.097,5583,26:20.8,735966.1,5950105,167
QV_Crowley_9922_1322,9.40.1.13,3/27/2014,735685,735685.574,3497,13:47.8,735965.57,6372449.8,167
QV_Crowley_9922_1322,9.40.1.13,3/28/2014,735686,735686.001,3497,00:01.0,735965,6375222.8,167
QV_Crowley_9922_1322,9.40.1.13,3/28/2014,735686,735686.449,3498,10:47.3,735965.45,6379468.8,167
QV_Crowley_9922_1322,9.40.1.13,3/28/2014,735686,735686.147,4612,03:32.4,735965.15,6387210.6,167
QV_Crowley_9922_1322,9.40.1.13,3/29/2014,735687,735687.325,4612,07:48.7,735965.33,6428891,167
QV_Crowley_9922_1322,9.40.1.13,3/31/2014,735689,735689.186,4612,04:28.1,735965.19,6455234.8,167
QV_Crowley_9922_1322,9.40.1.13,4/24/2014,735713,735713.561,2387,37:28.8,735966.56,7703905.2,167
QV_Crowley_9922_1322,9.40.1.13,4/24/2014,735713,735713.561,2764,37:28.8,735966.56,7703905.2,167
QV_Crowley_9922_1322,9.40.1.13,4/28/2014,735717,735717.919,2448,22:04.6,735965.92,7879480,167
QV_Crowley_9922_1322,9.40.1.13,6/3/2014,735753,735753.396,197,57:30.1,735967.4,8302830.8,167
QV_Crowley_9922_1322,9.40.1.13,6/3/2014,735753,735753.396,691,57:30.1,735967.4,8302830.8,167
QV_Crowley_9922_1322,9.40.1.13,6/11/2014,735761,735761.426,2448,10:13.9,735965.43,8309037.4,167
QV_Crowley_9922_1322,9.40.1.13,6/12/2014,735762,735762.293,2448,31:02.8,735966.29,8336896.6,167
QV_Crowley_9922_1322,9.40.1.13,6/23/2014,735773,735773.704,5583,40:54.2,735966.7,8553064.8,167
QV_Crowley_9922_1322,9.40.1.13,7/15/2014,735795,735795.422,5583,34:08.7,735966.42,9198516.6,167
QV_Crowley_9922_1322,9.40.1.13,8/1/2014,735812,735812.689,4154,40:32.1,735966.69,9754426.6,167
QV_Crowley_9922_1322,9.40.1.13,8/13/2014,735824,735824.105,272,26:31.5,735966.1,9896965.8,167
QV_Crowley_9922_1322,9.40.1.13,8/13/2014,735824,735824.105,2265,26:31.5,735966.1,9896965.8,167
QV_Crowley_9922_1322,9.40.0.22,8/25/2014,735836,735836.444,5583,34:40.0,735966.44,10153185.2,167
QV_Crowley_9922_1322,9.40.0.22,8/29/2014,735840,735840.671,5583,40:06.0,735966.67,10330596.2,167
QV_Crowley_9922_1322,9.40.0.22,8/30/2014,735841,735841.001,5583,00:02.5,735965,10343067,167
QV_Crowley_9922_1322,9.40.0.22,8/31/2014,735842,735842.267,5583,06:24.7,735965.27,10355103.6,167
QV_Crowley_9922_1322,9.40.0.22,9/1/2014,735843,735843.381,5583,33:08.4,735966.38,10356365.6,167
QV_Crowley_9922_1322,9.40.0.22,9/4/2014,735846,735846.304,5792,55:18.2,735967.3,10523196.4,167
QV_Crowley_9922_1322,9.40.0.22,9/5/2014,735847,735847.033,5792,00:48.5,735965.03,10527126.4,167
QV_Crowley_9922_1322,9.40.0.22,9/16/2014,735858,735858.128,5583,51:04.8,735967.13,10784948.4,167
QV_Crowley_9922_1322,9.40.0.22,9/17/2014,735859,735859.266,5583,06:23.6,735965.27,10793066.4,167
QV_Crowley_9922_1322,9.40.0.22,9/20/2014,735862,735862.275,5583,54:36.1,735967.28,10924707.6,167
QV_Crowley_9922_1322,9.40.0.24,1/1/2015,735965,735965.207,3382,04:58.6,735965.21,14110813.8,167
QV_Crowley_9922_1322,9.40.0.24,1/2/2015,735966,735966.158,3382,03:48.7,735965.16,,167
QV_Crowley_9922_1322,9.40.0.24,1/3/2015,735967,735967.779,3382,42:42.0,735966.78,14117044.8,167
QV_Crowley_9922_1322,9.40.0.24,1/4/2015,735968,735968.072,3382,01:43.1,735965.07,14153377.4,167
QV_Crowley_9922_1322,9.40.0.24,1/6/2015,735970,735970.213,197,29:06.0,735966.21,14196724.4,167
QV_Crowley_9922_1322,9.40.0.24,1/6/2015,735970,735970.82,2273,43:41.0,735966.82,14197599.4,167
QV_Crowley_9922_1322,9.40.0.24,1/6/2015,735970,735970.213,2274,29:06.0,735966.21,14196724.4,167
QV_Crowley_9922_1322,9.40.0.24,1/6/2015,735970,735970.101,2448,02:25.1,735965.1,,167
QV_Crowley_9922_1322,9.40.0.24,1/9/2015,735973,735973.717,3382,17:12.8,735965.72,14376719.8,167
QV_Crowley_9922_1322,9.40.0.24,1/10/2015,735974,735974.422,197,10:08.4,735965.42,14417538,167
QV_Crowley_9922_1322,9.40.0.24,1/10/2015,735974,735974.092,3382,02:12.6,735965.09,14393818,167
QV_Crowley_9922_1322,9.40.0.24,1/12/2015,735976,735976.706,3382,40:57.0,735966.71,14439453,167
QV_Crowley_9922_1322,9.40.0.24,1/13/2015,735977,735977.236,3382,05:40.0,735965.24,14458934.4,167
QV_Crowley_9922_1322,9.40.0.24,1/14/2015,735978,735978.972,197,47:19.5,735966.97,14563459,167
QV_Crowley_9922_1322,9.40.0.24,1/14/2015,735978,735978.929,2448,46:18.6,735966.93,14563398,167
QV_Crowley_9922_1322,9.40.0.24,1/14/2015,735978,735978.225,3382,05:24.0,735965.23,14504257.4,167
QV_Crowley_9922_1322,9.40.0.24,1/15/2015,735979,735979.1,2448,02:24.9,735965.1,14564399.6,167
QV_Crowley_9922_1322,9.40.0.24,1/16/2015,735980,735980.956,3382,46:56.6,735966.96,14579545,167
QV_Crowley_9922_1322,9.40.0.24,1/17/2015,735981,735981.21,3382,05:03.2,735965.21,14613028.6,167
QV_Crowley_9922_1322,9.40.0.24,1/19/2015,735983,735983.007,3382,00:10.1,735965.01,14618954,167
QV_Crowley_9922_1322,9.40.0.24,1/21/2015,735985,735985.288,3382,06:54.5,735965.29,14725925,167
QV_Crowley_9922_1322,9.40.0.24,1/22/2015,735986,735986.067,3382,01:36.3,735965.07,14740005,167
QV_Crowley_9922_1322,9.40.0.24,1/23/2015,735987,735987.185,3382,04:27.1,735965.19,14789627.2,167
QV_Crowley_9922_1322,9.40.0.24,1/24/2015,735988,735988.244,3382,05:52.4,735965.24,14843626.2,167
QV_Crowley_9922_1322,9.40.0.24,1/26/2015,735990,735990.696,3382,16:42.7,735965.7,14853420.6,167
QV_Crowley_9922_1322,9.40.0.24,1/27/2015,735991,735991.056,3382,01:20.4,735965.06,14888495.8,167
QV_Crowley_9922_1322,9.40.0.24,1/28/2015,735992,735992.106,3382,02:33.4,735965.11,14937442,167
QV_Crowley_9922_1322,9.40.0.24,1/29/2015,735993,735993.05,3382,01:12.0,735965.05,14991271.6,167
QV_Crowley_9922_1322,9.40.0.24,1/30/2015,735994,735994.096,3382,02:18.7,735965.1,15035059,167
QV_Crowley_9922_1322,9.40.0.24,1/31/2015,735995,735995.61,3382,14:39.1,735965.61,15072593.2,167
QV_Crowley_9922_1322,9.40.0.24,2/1/2015,735996,735996.13,3382,03:07.2,735965.13,15107898.2,167
QV_Crowley_9922_1322,9.40.0.24,2/3/2015,735998,735998.017,3382,48:24.6,735967.02,15119333,167
QV_Crowley_9922_1322,9.40.0.24,2/11/2015,736006,736006.209,3382,53:01.7,735967.21,15427901,167
QV_Crowley_9922_1322,9.40.0.24,2/12/2015,736007,736007.063,3382,25:31.5,735966.06,15481824.4,167
QV_DavisExpress_9912_6959,8.10.0.7,11/6/2013,735544,735544.113,1669,02:43.5,735965.11,4420416.8,150
QV_DavisExpress_9912_6959,8.10.0.7,11/6/2013,735544,735544.113,1678,02:43.5,735965.11,4420416.8,150
QV_DavisExpress_9912_6959,8.10.0.7,11/6/2013,735544,735544.113,3911,02:43.5,735965.11,4420416.8,150
QV_DavisExpress_9912_6959,9.40.0.12,1/16/2014,735615,735615.782,5325,18:46.2,735965.78,6077968.8,150
QV_DavisExpress_9912_6959,9.40.0.12,1/17/2014,735616,735616.608,5325,38:35.9,735966.61,6084183.2,150
QV_DavisExpress_9912_6959,9.40.0.12,1/20/2014,735619,735619.566,2448,13:35.5,735965.57,6146529.4,150
QV_DavisExpress_9912_6959,9.40.0.12,1/20/2014,735619,735619.973,5325,47:21.3,735966.97,6171107,150
QV_DavisExpress_9912_6959,9.40.0.12,1/21/2014,735620,735620.923,4153,46:09.1,735966.92,6223088,150
QV_DavisExpress_9912_6959,9.40.0.12,1/21/2014,735620,735620.847,5325,44:20.5,735966.85,6184346.6,150
